CustomerID,PredictedLoss
9945,3.924664781796628
47229,2.7048430291291874
26879,4.2005093567994685
72562,4.892758060115595
5668,3.8883472956829763
6525,4.914239381228958
15041,5.07629396266809
105211,8.370820627900374
33040,2.820022337756955
29304,6.196189050706729
79657,6.895782593669155
83808,3.2019633559592666
23271,3.760039770005794
101334,3.658334737403478
100841,3.8857429986514886
65993,4.056878908354636
55752,5.54870888524219
94436,5.7995660570106935
75629,3.3629608380407814
57810,3.9972236164770605
37779,13.672727885091714
75445,6.021407877527398
21485,4.8479439112360225
87858,5.377416811649295
102660,11.130055958736728
19314,4.566355327798336
352,5.062867131350137
33817,5.2237362447015485
47392,8.260376530182274
79511,6.248398009238902
63315,10.941009830017556
78502,3.934474101488527
3967,6.480158307721474
86909,3.7804839726165316
19431,3.0180141229477395
18864,4.616070535664635
75135,8.883422907719957
103513,4.621806796237517
85969,3.5016412093273415
50681,3.7823959082185334
19426,6.457353611426659
91967,1.198862256816137
22484,2.710801610351803
32700,2.2351217164666983
51434,2.795859244419402
85517,3.1168644188608368
7516,2.3042275193574375
82441,4.673778520649513
20667,3.5639785871302108
68899,2.018785765752823
65915,4.0033266752396495
67431,3.5307251254868444
40561,2.5148146168054604
71960,6.6384074106480515
67890,4.191439777128116
10594,3.2577725974007987
59474,2.5352079285760185
79515,3.5466235680904554
102998,4.421864767673544
104610,4.32498134415317
72957,2.81889470702502
42350,2.213739608788221
81921,2.4284729188730187
22611,2.8293123942030496
20879,4.7927832944576885
21694,4.8957673906927885
91943,3.314609201981634
19880,3.3921173122144954
64858,7.3260421073581625
8469,2.2948128025939405
27147,3.9299342299763103
57047,2.8685178290297153
36991,8.264169652877548
69923,2.5541999698409152
23173,5.427914745550701
43496,8.178647225433881
47300,6.232686602338021
36302,5.641605672415409
10205,5.360549867527919
97936,9.251503908597968
27553,2.8447208642266624
97613,3.1828573996087313
25073,3.4010222017608807
60998,1.1055002496025217
105089,2.0257403676535475
87469,4.482194383389519
64341,1.9934493863733482
58338,1.591097445481871
69501,3.4728860286661343
22662,4.2419681722535305
22183,8.017085626688294
39451,1.5542679824209689
2606,3.4050407535311495
28200,4.321082137810254
14418,7.95871701421537
33864,4.299306252659397
91319,2.284783130720843
41356,2.290210923560966
96298,4.482885942556119
86070,4.645383890063189
29374,6.055902123052865
81854,5.983494810936504
82255,11.77763732130617
71577,5.570511286694437
73671,2.509468831295708
11240,2.2109466344509907
14626,4.940492356525249
104803,3.3962131117916474
104372,4.398157476778488
89645,6.574133738411439
98999,3.9270776931717544
49176,6.818116537381398
86395,7.784939276585224
99421,5.869627713811023
12245,3.5527887706664965
94528,4.617203887867691
72429,4.960031017434787
9291,9.367339458531289
20850,3.887339507881945
7694,5.242083377629565
30696,5.012567521456437
88893,4.036298145088847
20578,4.237818348752325
50062,5.365707242284011
31527,8.385455705092141
43882,3.5625964447751257
71477,7.2333106654335175
6444,3.002638814513732
76100,4.430876233080366
79363,9.486917713424015
60776,5.67903642455085
34121,9.096206070560731
69527,9.58186462721118
77869,3.895571082745211
22065,4.871950007537903
9734,6.779031077124069
11792,3.3803331474826277
75691,5.416722971544047
26021,4.394909777552725
55154,4.568246060981041
54834,1.9547916988382124
43757,2.4855735413779567
41658,5.715660533586014
63958,3.4011144620743226
66941,2.7794638399444502
24584,5.119579216959003
26568,2.4756268528288095
1070,5.689835153539235
52931,8.261185793409304
100684,10.083963969225522
46001,4.024929019832251
105244,5.324623915294795
57614,2.311006874698644
83279,3.221295846435384
43356,3.301967001490813
35407,4.770091715996838
9281,3.97764956423303
24406,11.047640726841916
95201,3.408135394339969
50666,4.509352398574945
101060,4.959965075333164
64675,3.0384329763784663
40492,2.725950737358237
93888,5.779849042354141
84113,4.081430028404392
7573,6.387479705344117
71224,1.1487699998936332
4302,2.2293083264437423
57640,7.021151697941959
37715,3.7575695037849752
99931,4.8685877263138
96443,4.3618956385503544
57736,4.085623956203539
65154,3.7714682037726335
96805,1.4425339914451216
8768,2.4871703301657337
77447,4.274043909861138
39393,7.834412494876378
46937,6.029546096801172
62778,2.3487776710035786
39033,2.4723327977955996
39570,2.0322088496855484
57103,2.6663643402654373
14132,2.770678898704373
4346,7.052364451944156
52881,2.248434967053974
54214,6.909875432751546
89926,3.6675298576973066
74260,6.413808646108915
7952,2.034446363522302
10714,4.888074040967057
104847,5.3863421842119745
7067,3.891150616748221
70142,3.245091655323398
94323,2.527108567075232
68838,5.253247213707858
46943,5.230723920968499
27882,4.721095334375077
28063,5.372221383525442
18803,4.333114931928508
65283,12.313829230853422
50952,2.87567322337942
2219,4.101474169771148
70297,3.56159142549064
94372,3.142063710165672
104634,4.5347754075880164
29761,5.758922907049516
35503,4.9026800272497
58268,2.752688513991473
1671,1.5951623373527761
65239,3.8887013886526014
90451,4.683523495242267
26685,4.5608789960153295
26666,3.042815921241682
76728,7.336165146175949
55524,3.171186994803142
58360,2.0936789536280918
26092,1.8902674157166433
16882,5.227874380427334
80952,11.413579235526273
25665,3.8180200668953814
92780,1.7347161474747756
60454,6.552953761070531
47561,2.195271170367439
13037,2.994487816049822
33119,5.6358466830033995
94328,4.940753486035614
11347,1.457070142482165
87601,2.406050030830709
91403,5.170938034269975
1358,2.841200606675974
86755,3.3142691654169965
51007,1.8990612976525725
34863,4.864371331406389
33052,4.1500059774015625
42824,5.28768830857676
5314,3.1378551406843296
42526,2.3828064620081824
77988,5.915361945973466
65796,4.947976370666792
26613,6.605687588641359
92649,2.7394261048261113
20562,6.899392727172411
84910,4.093980737314354
26012,10.12672281606944
49517,4.304040064282656
19990,10.47317972323306
18922,2.1565112985236015
39920,2.0350867873957705
59470,7.479603763244425
83469,4.651929256928858
57233,1.7792109905437377
95333,8.673747820752503
66456,3.589899930907311
68453,6.296519233580427
64874,6.704056843852838
84745,4.114876254841444
63635,3.2392011594356838
8913,2.991063147981384
83971,7.572122744318934
50194,3.300394169661592
105358,4.307890466098282
48354,3.950332580819761
56151,5.457360564813285
36181,3.8244532277750585
4862,6.228895764200349
790,5.758633021428372
98973,2.5573179316122063
39875,3.108657328297637
1374,3.1423994628170675
93207,7.028379365647746
96829,5.040344226247198
90706,8.564525988206718
14259,6.03686104693434
45827,3.4045855101544285
45822,9.054271680451249
24379,2.9003851543000883
84877,4.067927168351591
67405,3.300598954634374
49587,2.882745586874029
29351,3.758475946904999
37117,5.775919061168474
105011,8.246829632273801
32160,4.325689607240744
68495,1.7697051373797592
103033,8.795303571612276
16015,3.889884698267106
91598,3.4982581030648268
81545,2.6418076327110627
85233,2.9965683645778047
102886,4.689930041146585
57531,4.588343845619448
7680,3.3122680090063263
13668,3.588478926965781
28013,3.4989627795373583
34980,6.026505712370554
63505,6.253761760364577
5126,6.243440226467429
57635,7.5344867737190135
36300,8.512547102706126
98744,4.946866122471858
22118,2.210776682649038
1529,4.749508809783992
86606,6.363252266703469
927,3.040649876076212
62098,2.99014709213387
75700,3.983471167203318
71932,3.8816344887488925
63793,7.177731410559417
42600,2.797603748993469
80503,3.1022104445139855
86053,6.851502823142525
37071,4.278654912720678
45841,3.562355127752002
80672,9.343420594609448
36123,5.145998465473537
97360,5.735539191592161
1441,4.329995489743683
8633,4.650109102917593
96770,3.832480255127657
43473,5.425029921887674
38483,1.7609770458178935
17780,2.299606990600404
26428,3.9586689354449263
55949,6.587953149958783
92021,2.2564976982806004
47830,4.083539711931408
58148,4.403918055764366
59367,3.7875869436502216
64397,5.741867979070756
41391,3.871394032636408
40898,7.786736586849497
80729,10.694420972931024
53477,3.094271366158539
58269,2.6471301636873754
93829,2.169855586389298
66101,3.48229152355941
78584,6.877568678844469
93370,2.246527258456756
9855,4.745462894475088
42996,2.8721657075692044
52443,4.488030871577922
84466,3.2773668523345263
38026,2.2969858638662743
70238,6.113441096550187
27101,4.449873641315162
22009,9.942724915763398
89217,4.561963774113977
59865,3.907619471879695
61381,4.491111477786733
66744,1.0556241841547473
43097,5.791771988763151
55619,2.7405904295232117
57439,8.668589751713194
101828,4.5392642224483675
55187,5.425491542808654
79626,6.830167186311026
49758,3.1431281359294045
97487,4.299161551454178
13715,8.245071499603124
2553,4.9829331710615055
44914,3.247844448382081
79428,2.9197363675822707
65692,7.5772845713221155
54504,3.159407847829701
41061,5.267556836370208
79220,5.126222166939628
21924,2.5270076530967014
78301,10.423725624207634
94201,8.29001445475415
12098,3.961125441785792
105210,6.4270298092450515
25372,1.9353935825596156
17913,11.73116784871659
2238,6.474174457559883
80624,5.207210396525066
53317,1.9222647245435147
41709,3.0785977983205144
34973,1.6888471402990841
33869,5.416864255691461
63093,2.237119996144179
18124,9.969756684817924
4242,12.679900761999647
103083,4.210706747829127
57134,3.7114584724643636
43800,4.232634483528544
70702,3.8027290763280055
73516,2.5921120128949577
92945,6.3754590090360415
105427,4.303443695007039
64587,1.8183304758260468
25860,5.391460633516816
61270,3.8470947239449442
90561,4.943929518537446
69208,4.685335180149906
71116,2.0522349732220717
29121,4.464958351298421
79083,3.8047724377156267
23596,2.21460914313052
57203,2.600689757529465
23926,6.8764185896912355
1333,1.8902880895499814
103604,1.2838628459430446
48372,4.556352582159725
98420,3.8671164858943055
365,3.4995651084627397
15207,3.860651458440117
71190,2.591604012736894
25239,3.843969117660015
2511,4.941863878676097
95584,5.8289430066765116
6684,6.841685887986887
33366,4.093001271531296
29523,6.149757825512879
88336,1.7607530021855888
80033,4.255983643773499
28557,5.300825848842292
84018,7.327155028201328
53575,5.900196389775706
88333,1.9261133662893593
35110,4.738209455963315
70075,4.220634952778443
43962,8.2944229882422
8557,4.962264416802355
72950,4.309918502209083
84970,4.784601115565485
49891,5.686183434256516
81125,1.7355571667327805
57400,1.4994739497324678
105457,2.800906883070043
21633,3.49231934689391
8025,3.7255397935970196
95242,3.3013740680872616
10609,3.0439428803565645
20872,5.346683724173785
3797,4.973894602136522
94814,3.8601672113201104
33966,9.147830281321042
46220,4.2096556891137755
3648,6.520931583682285
73073,3.2627665151554215
13449,4.03814817753297
1705,2.0841282657382836
41189,5.642954151252926
43179,2.0412632522145064
76112,4.724132250063891
51202,4.960206604717089
60174,2.1065220650939813
9896,3.2532474171745087
96354,5.954278154997381
61934,2.5928783019321044
51859,3.8675398300511343
31628,2.869068361561493
30739,3.938631074543451
60527,3.3395941083267178
30235,7.273591457941265
15302,3.169245577676083
25306,4.630657723807714
94493,5.986198254722712
77382,5.101497038636683
45588,5.210527778258411
1395,4.828320328429935
17530,3.2576049301897494
58401,4.597354774570084
56660,3.615741535593964
56516,5.316184109917988
64454,2.3526611806133495
99993,6.583766857522443
54195,5.8592031222861145
40430,4.867816357284679
96581,2.1349552676630887
54614,2.14165207144418
14530,4.456858168833449
76790,5.552278942674933
51539,1.553500501455808
75801,4.80621986658443
27621,3.252715599360219
94311,4.866794800594817
41035,4.503340199452243
61643,4.459486637077964
50824,3.752958310774158
80834,8.6746693183193
25468,3.7927467938317116
24925,2.5958295005821053
84270,3.932072128154136
86460,4.744058691806389
42683,7.6705451717348465
56033,4.001404998418893
88970,3.349351665271441
88605,5.340515255953389
76663,8.310625217122746
58823,2.0254826631810863
34611,4.386708315176216
50343,2.5250244460387963
29027,4.271812720339253
76756,6.385424773606488
26639,6.2423182424209855
23517,2.551204323089764
17249,0.7168128395487879
24288,1.7117223703448574
53912,3.935269532773785
51260,7.488519776328674
100305,5.952571307739056
96293,5.062877181636913
74096,3.7656553192263917
72460,5.3301407098043985
28342,2.235822033338402
93659,5.783152087058496
791,3.858845391160325
17904,5.251049895662425
8514,2.908980401492491
85799,4.693375256946737
13837,4.515113758427169
43612,10.090831654749655
48664,6.140681598989559
30161,2.807663397394651
18886,3.9797522535134644
46237,7.6990076066026045
17799,1.9963635443703882
84149,1.8727951954152773
64877,6.493984932739003
55976,2.4579462266006793
60600,2.2526239420463945
44375,3.1498338499637804
78659,3.2215922058083177
33075,2.9357937312489457
16383,7.483385061205904
101660,1.8910177163216864
5306,4.67155619117761
59933,2.650214385178833
81716,6.846318014004421
11315,3.5647006882388728
45631,4.611775129025464
54813,4.962176407709225
89071,5.7003774216372465
39983,3.290659182098273
47228,10.146553699800887
91518,4.934723716244505
92358,1.942543510089058
9488,4.93803571762496
9908,8.152881326967119
37016,7.0104214979374015
16489,6.820500664028916
102156,3.7723985448763306
4210,1.5613812563272806
83816,2.4974188811773166
43275,4.280614712114099
45685,4.666127238137607
22139,5.098358289325803
87512,6.734582780502158
48852,2.5808290734676684
17500,10.9854942105731
96371,10.447728996579084
64845,5.272056502693975
74813,3.510598956987307
54695,3.5902801630781163
100937,4.8768774131996375
93751,2.7321018085973847
59567,1.896044924229971
102901,3.610514753683279
8621,3.922248863364452
21159,6.120077748513775
67941,7.106399313281307
88348,3.074935303369234
22787,2.408540827486531
58284,4.738269374284533
104161,2.4235672411743674
102955,8.401253834233232
76761,4.885660503551154
14989,4.896681492171529
39483,1.9901175292078412
101897,7.555586950299835
55061,8.40752075069016
63604,12.874047610758858
5235,3.1579398764223643
79949,3.6021296282139526
39947,3.360319407388237
54226,2.1242517449441523
19453,2.4760392776347606
54338,2.0667961235504677
92685,6.670999414119573
54515,8.064957565608932
37854,4.208246981674581
29326,4.534698639644271
82459,3.4177808290226883
84804,5.905433633013453
82152,3.6167080371170415
37755,7.373601986628437
58654,2.133168818680739
75911,4.519313413049309
77297,7.444687061202126
6269,7.400544089948256
3768,2.5021269032433207
97602,6.898388563749781
91161,3.4806013564254448
61943,3.348686444939837
31645,7.505005367536013
25878,5.1079982175058305
10767,4.339403824113061
47146,8.478904259591213
44928,12.893131298135525
30957,4.26881694061283
60260,5.803803258699357
49869,3.6541134417956855
23320,5.028728441283827
43299,2.933159045319636
76284,4.455698607210675
60073,4.462728846802095
104814,2.1356132352976545
83915,3.4010432107811734
40012,9.596089058400946
61520,4.165080365066801
35958,5.178219959272242
44695,3.331045234588088
62814,12.27725250145315
56116,2.6881920009631335
60886,3.878590731312345
50269,2.8406642076458306
89977,5.097172246963508
27004,8.96752727785113
8882,2.7205417518494546
59023,3.5362430587420146
55719,2.7883722638445056
71436,3.0424111136480407
57414,3.563966910436802
103743,1.3363961757350362
25500,5.619263384266088
16785,2.672581023718792
19795,3.868382318106815
7766,7.097767662528973
42463,6.7525180584917415
3827,3.6249012501728717
84858,4.878531447534602
5620,4.5645850260610725
18771,3.642198202897896
103718,3.028034830810796
83450,2.319638599865393
92940,4.630779570640659
84177,6.039416201063703
71379,6.259718000748095
25553,5.267032148773189
24047,2.437578243245465
78706,6.837052054286199
64621,5.720292863157278
75832,4.133289095753172
1211,7.112471062163928
30406,3.024632700912685
77742,4.412335593143036
91760,1.9323615221378874
17475,4.06383277789486
69834,3.5368731421249864
47288,4.530664374702612
3131,5.486977270914203
6783,9.378125519781943
19659,3.9563281095791023
83481,1.757938032447256
60151,5.596705404257267
13786,4.481293527392987
25561,6.813041764168771
24349,3.9483571130928166
60044,6.426941025915392
37572,4.743550564385613
23897,2.99432404679032
55540,6.271394447287773
79771,5.128322401094968
8863,4.259332394089286
34532,6.046277599424345
6692,4.473559964541201
78552,2.0266210629379
30637,4.36425869271919
68621,2.353120721782371
26400,5.232742817558405
48840,4.561709453935499
87395,3.0839393643905617
100390,1.8501694226659795
67983,8.629318886297957
84348,5.856810599411302
60437,2.289106434508778
75853,4.16487600310041
79357,16.918075893241067
36652,9.888344876441026
91965,3.9581617496716675
22379,2.4796015659537116
91224,6.592066009736686
51891,4.7679430803905145
743,1.6615491275619725
83725,4.961669381014359
104079,4.239305329057966
34196,3.432755752717195
76447,6.785834900047027
95743,3.6800382813362185
14191,1.5234123548010172
22083,4.129961314127998
646,5.793717830343815
29875,6.095661542655488
93243,4.5474127963402555
92188,4.718607745351384
178,9.654319628484547
84143,2.71523926670585
49932,2.625884991154813
67195,3.3832507503144136
72145,4.245975554822339
32038,4.631596753300272
102103,3.2691026748179026
58768,3.914724349704402
92550,1.712398747549602
59186,3.1047815110056316
94889,1.9535456406037124
43696,7.2746808011887
36610,2.3742008922026474
35097,7.391499691192964
40505,3.309596701949366
64161,3.9572071481413924
4481,5.537714914605492
44203,7.5179425291740145
3609,6.200085112783234
91972,4.541046014497205
75362,4.907996867963507
25337,5.999302245373194
42757,5.099391794961457
82162,6.004085206808479
94574,4.766260005315927
69473,6.5853516145967355
38208,2.290849238489103
24299,2.4113972954073897
53536,11.19069964962411
91128,7.943163152769279
5846,4.971318356824183
105349,3.075255798878576
37027,3.677222294642015
93598,3.616693214050753
94093,3.543533787814096
54337,4.801147120883319
71482,2.8365471046763724
40986,6.435144408641996
33186,5.6016138104115285
32881,7.68728991194913
37256,5.880808853842504
73001,8.013606170367185
79504,4.074200146227671
66629,1.4658077842331472
53884,4.941846334528739
39720,3.733389630765202
10373,6.121242570154607
68416,4.585308809971722
39365,3.31317753936328
12754,3.3458137449800507
85923,10.641719133920429
96237,11.16574788851559
53030,9.42812655960492
96625,2.2544128608179546
99977,1.898343381786494
39586,2.8427514923890773
86060,2.5287341896742648
13147,4.132239579713717
71438,2.1566909416522018
101415,2.3180566592486738
6086,8.86979930238276
86978,5.721339072778748
78812,3.2470829689551666
104906,8.116609398402185
81975,6.032774954245727
4976,5.3260830919991875
16642,6.57985526747574
95392,6.771131035860852
92889,4.388912304241179
29822,4.178994461586161
16158,4.575360321313605
18637,3.412771071550525
11957,7.432889483610534
78491,2.428145439319192
66080,4.1909092714220675
85518,4.933405600250616
58309,1.403237405176498
32324,5.982338391589316
57749,1.126760625207209
27592,5.610308512512038
70286,2.4988517496601013
86503,1.6789845135889943
93776,4.906803428225228
100745,5.158337671217515
11641,6.660145666678834
51178,5.282409862403857
56322,3.3100382570993068
67383,3.7314669643095284
26283,5.482290705281002
10343,2.963975141424298
87840,8.891298633324652
41883,9.745694654829785
85414,5.6428810564274
85853,2.2455544983800975
84601,4.019699405544866
33533,14.947875540219577
24743,2.771110455529205
82287,3.694507641487236
57775,1.9657079726775435
78984,3.3004160661748543
183,4.472527454099165
32230,6.540769857548119
65779,2.83416318255931
53464,3.3484292687593538
53620,2.3451088781424243
104795,5.150046546930767
84442,3.3338086462260774
87062,5.310275515420419
17873,3.86294066685578
48605,8.896267337861415
5969,5.3337715724140455
39069,1.7531364407305265
96679,5.543534899234987
104961,2.565962126455137
752,5.589836027856737
87630,3.7503945354576866
13819,4.381760551293418
92469,1.5598198644954828
16809,3.172554292178336
18110,2.4221048420745723
65869,5.770067471026753
82927,5.878081942744519
104361,2.8946564285136547
87720,4.391535248886086
45198,2.331486134045657
88640,5.804383290769222
90333,2.9592214520177462
93357,1.815503481842748
32228,3.0873730207660244
3065,4.997272281683632
6737,6.281739752529637
30160,3.1541328046431527
65816,2.111575601762013
67413,7.367702723136213
90934,3.2665436993622348
26510,8.037359768443295
61232,7.022974568730369
85273,11.06900927334561
79628,2.9959264400452543
35254,4.515552917148094
69855,6.094498308769383
17666,6.001898822042305
15612,6.32772017949723
88873,12.568043918016002
93360,2.3646405910898025
92109,2.6288875375840797
22262,2.9334677901430446
42703,2.565275119405878
77329,3.842608645568342
4708,4.457621136467539
97922,4.526422628463321
48705,1.635686715910731
50235,13.643054246423102
63829,3.2796193385669774
87602,2.5880934655722183
7432,3.4563626084140155
41285,4.919677996979091
21995,11.845577267035921
58364,2.9850354394968655
82579,8.719313099040974
98769,7.145580700795049
13551,3.957827186763849
100316,16.995517222184542
65909,2.1994581339258303
45889,7.9585600620198385
52739,7.81165266288529
78610,6.023623100448909
44849,3.892152887355193
22606,2.3888037465525316
24468,4.561293404683172
88281,4.335858904853469
52190,2.881621785132719
37429,4.800584951833646
32610,4.618885781664968
19889,3.2935610912678204
75673,8.968602167107063
51337,2.596232545898369
89281,7.256740131662024
75307,10.99011149130037
2890,6.400375492095621
57535,1.4370299480163538
25653,2.5574595719461537
79073,2.3269336012114525
63736,5.399784262513673
24746,6.516851945382791
17314,2.657720215987333
57760,3.5537596236554574
97368,7.976626615715967
17553,2.6488340619334094
1451,11.821171729181515
70777,8.30415229606901
100814,6.237286227351266
5070,6.247655959744057
99601,3.6355128016281535
8761,7.294061144446652
92681,2.2018514542606367
59976,3.0330853075982316
37469,3.750544901367997
101285,8.319640174142933
15006,7.598528138613865
61498,6.757714269436327
31441,3.4018552761591114
105132,5.59403344805038
87403,7.43646346183742
38255,5.698043124294168
44606,5.896690651263142
66598,10.688277457912001
50264,4.268637108220932
33922,3.0914795295455
77443,8.399387585332297
64455,2.472824692036726
93367,2.591904877527405
69178,5.72446143314839
24023,5.6985011764161495
62321,2.8166976963283585
5525,5.190957448925966
89587,5.770406380464961
98928,3.8321089523154725
44409,4.785216078113179
23841,3.6466875902664633
4513,7.053481384841392
8827,5.754304927340609
97302,4.481544742653958
83486,4.353900150920668
31835,5.077888177656735
88014,4.415914297371746
52914,3.222468233140639
88783,1.9016598632407387
81247,8.229170466731093
23459,1.8778280574484365
99116,4.129816489563247
93925,5.4238897702733855
